,Account,Post,Tag,Likes,Comments
1106,marhamahmaim,"(Cover) Can you hear me by @taeyeon_ss 
#singplay #coverbyme #taeyeon #snsd","['singplay', 'coverbyme', 'taeyeon', 'snsd']",3,[]
1107,marhamahmaim,"Ini lagi @hotsootuff nanya begitu .. klo gw nonton pasti lgsg gw treakin 'KANGEN KANGEN KANGEN lah ' (ketauan ga nontonnya dah gw ) #Repost @dendiewiguna with @repostapp

CHOI SOOYOUNG  @hotsootuff : AKU SOOYOUNG. KALIAN KANGEN SAMA AKU GAK? CIUM MUAH  #PHANTASIAinJAKARTA #girlsgeneration #phantasia #concert #introduction #SOOYOUNG","['repost', 'phantasiainjakarta', 'girlsgeneration', 'phantasia', 'concert', 'introduction', 'sooyoung']",18,[]
1108,marhamahmaim,"  .. Thank you for come back .. Terima kasih sudah datang kembali .. girls 
@taeyeon_ss @xolovestephi @watasiwahyo @515sunnyday @yulyulk @hotsootuff @yoona__lim @seojuhyun_s 
Please comeback again next time 

#girlsgeneration #snsd #phantasiainjakarta #taeyeon #tiffany #sunny #hyoyeon #yuri #sooyoung #yoona #seohyun #baper #soneindonesia
 the owner","['girlsgeneration', 'snsd', 'phantasiainjakarta', 'taeyeon', 'tiffany', 'sunny', 'hyoyeon', 'yuri', 'sooyoung', 'yoona', 'seohyun', 'baper', 'soneindonesia']",19,"['Ralat say,  hehee', 'Okeh tengkyu @ai_am_safra']"
1109,marhamahmaim,"#Repost @lovetaetae039 with @repostapp

Cieee....Cieee....yg mo ketemu seohyun  #snsd #gg #seohyun #phantasiainjakarta 
Seohyun : "" Cieee ... Kalian mau ketemu aku yaa?""
 maknae yg satu ini sukses bikin sone jejeritan  termasuk gw jd senyum2 sendiri pula ,lumayan baper nya terobati ","['repost', 'snsd', 'gg', 'seohyun', 'phantasiainjakarta']",9,[]
1110,marhamahmaim,"Ya Allah jadi segini parahnya sih  ga pernah kebayang kali ya kalo korban itu coba keluarga mereka sendiri , ga sedih apa? Sama2 cari nafkah , rezeki udah Allah atur masing2 ga kan ketuker insyaAllah .. Please jangan pake kekerasan bisa? 

#Repost @febiolanovita with @repostapp

Emosi, sedih, miris dan gak habis pikir. Itu yang saya rasakan saat ini, ketika melihat postingan social media dan berita tentang demo angkutan umum. Dari semua foto / video yang teman - teman saya post di social media mereka, foto ini yang paling membuat saya emosi. 
Salah apa bapak - bapak yang dikeroyok itu? Dia sama - sama cari nafkah buat keluarga, capek seharian kesana kemari nurutin order penumpang. Kena macet Jakarta, panas - panasan atau bahkan kehujanan. 
Pantes gak bapak itu diperlakukan seperti itu? 
Yang lebih menyedihkan lagi, aksi brutal sana - sini dilakukan karyawan / supir kendaraan umum, sedangkan yang seharusnya membantu menyelesaikan masalah mereka adalah bos - bos perusahaan dimana mereka bekerja. Karena jaman sudah berubah, semua sudah berkembang. Sistem transportasi tidak se-manual itu lagi. Penumpang dan customer otomatis akan lebih memilih jasa angkutan yang lebih praktis, cerdas dan dengan tarif yang transparan. 
Seharusnya, perusahan - perusahaan yang bersangkutan memikirkan bagaimana solusi atau inovasi apa yang perlu mereka buat untuk dapat bersaing dengan sistem angkutan yang baru seperti saat ini. Bukannya membiarkan karyawan nya ugal - ugalan di jalan dan merugikan banyak orang.",['repost'],17,"['Njirrr ngenes banget gua liat foto ini pengen nangis jadinya ', '@lestianadewi kasian les , itu juga kan dia nyari duit wat keluarga nya .. Bayangin klo itu bokap gw gw udah nangis kalii .. ', 'Iya teh, tapi barusan gua baca supir taksi burung biru gantian dipukulin sama gojek juga, jadi impas weh mereun ya. Cuma harusnya supir taksi yang dipukulinnya yang ada di foto itu tuh biar ngerasain dia hahaha geregetan gua jadinya.', 'Lahh itu mereka jadi perang les , gojek ga terima temennya di pukulin gtu .. Wahh parah dah jakarta rusuh krn bentrokan gojek ma supir taksi polisi ajah mundur @lestianadewi .. Ga tau nya banyak supir taksi yg masih narik kena sweeping penumpang di suruh turun yg naek aptb juga sama .. Makanya besok taxi burungbiru gratis 24jam sejakarta gara2 hari ini ..', 'Edaaaaan, iyaa sih gua juga liat video yang pada bertebatan di path, itu supir2 taksinya malah pada ngerusakin mobil taksi temen2nyaa sendiri yang lagi pada bawa penumpang masa. Pea banget ya ngerugiin perusahaan itu mah hahaha. Udah ah ikutan kesel jadinya ', 'Mudah2an kedepannya ga da lagi kejadian kyk gini dah aamiin.. Penumpang juga susah jdnya klo kyk gini .. Smua sama2 cari nafkah soalnya .. ']"
1111,marhamahmaim,"Happy Birthday @taeyeon_ss 
Sehat & sukses selalu  #happytaeyeonday 
#taeyeonbirthday #kimtaeyeon # #taeyeonsnsd #kidleader #09032016","['happytaeyeonday', 'taeyeonbirthday', 'kimtaeyeon', '김태연', 'taeyeonsnsd', 'kidleader', '09032016']",11,[]
1112,marhamahmaim,"Subhaanalloh walhamdulillaah walaailaahaillalloh wallohuakbar ..
Masya Allah ..
Alhamdulillah masih di kasih kesempatan liat fenomena alam ini , ini smua karna KuasaMu ya Robbi ..
Lindungi kami dan juga negeri kami tercinta ini dari segala apapun yg berbahaya . juga lindungi kami smua dari adzabMu , aamiin

#gerhanamataharitotal #inindonesia #09032016","['gerhanamataharitotal', 'inindonesia', '09032016']",7,[]
1113,marhamahmaim,Ketemuan paling singkat  but thanks yaa bund @imbilqis udah nyempetin waktunyaaa  next smoga bisa kumpul bertiga ma bu ayie  #latepost #meetup #ngedate #bff,"['latepost', 'meetup', 'ngedate', 'bff']",11,[]
1114,marhamahmaim,"Daebak  @taeyeon_ss
#taeyeon #snsd #gemini #taeyeonduetwithtaeyeon

#Repost @_taeyeonfanpage with @repostapp

[Video] Taeyeon ft. Taeyeon - Gemini (Duet Mix)
 Video: http://youtu.be/xf8VjmF7UQA?a","['taeyeon', 'snsd', 'gemini', 'taeyeonduetwithtaeyeon', 'repost']",8,['follback ya:)']
1115,marhamahmaim,"Happy Wedding bund2 @imbilqis  Semoga jadi keluarga yg sakinah mawaddah warohmah , cepet dapet momongan Aamiin .. Doain gw yaa semoga secepatnya nyusul  aamiin",[],20,"['Mksh hem hem tayang tayang udah dtg n doa ny juga muuaacchhh', 'Halloo kak, mohon bantuany untuk vote di akun ig ku makasii kak hehee', 'Hallo cantik... Minta bantuannya untuk komen di foto warna kuning yg ada di instagramku ya. Terima kasih :)', 'Amiin y robbal alamin']"
1116,marhamahmaim,"#Repost @white_coffee_cat with @repostapp

Meow~~~~  Pagi2 ngliat video ini bikin mood gw jadi 
Kalo di capture ini meownya kayak lagi senyum kucingnyaa .. Ihhhhhh lucuuuu ",['repost'],9,[]
1117,marhamahmaim,"Flashback | 
Kenangan di Curug Malela , Bandung Barat 
With @murainara10 @rhatnaphangestu  #latepost #liburanlebaran2015 #curugmalela #bandungbarat #indonesiapunya","['latepost', 'liburanlebaran2015', 'curugmalela', 'bandungbarat', 'indonesiapunya']",16,[]
1118,marhamahmaim,"#Repost @_indonesian_sone with @repostapp

#3000dayswithgirlsgeneration #SNSD3000days
thank you for being with us^^ We have passed the days are so tough, the ups and downs we've been through together... even though we are different tribes and nations but we are still one of our forever.. one.. sone is one, Let us make memories more beautiful in the future  Jigeumeun , Apurodo , Yeongwonhi  __ __

@taeyeon_ss @svnnynight @xolovestephi @watasiwahyo @yulyulk @hotsootuff @yoona__lim @seojuhyun_s #taeyeon #sunny #tiffany #hyoyeon #yuri #sooyoung #yoona #seohyun # # # # # # # # # #girlsgeneration #snsd #soshi #gg","['repost', '3000dayswithgirlsgeneration', 'snsd3000days', 'taeyeon', 'sunny', 'tiffany', 'hyoyeon', 'yuri', 'sooyoung', 'yoona', 'seohyun', '김태연', '써니', '티파니', '김효연', '유리', '수영', '윤아', '서현', '소녀시대', 'girlsgeneration', 'snsd', 'soshi', 'gg']",28,[]
1119,marhamahmaim,Again  #flashback #bodyrafting #greencanyon #ciamis,"['flashback', 'bodyrafting', 'greencanyon', 'ciamis']",17,"['Teh msh di SW gak?? Kta nya lg buka loker bisa nitip lamaran aq gak', '@callystanadhiraputri itu udah kmren2 da , pengumuman lowongan nya ga nyampe sehari itu jg udah lgsg banyaj', 'Ga tw kalo masih ada ..', 'Coba besok minta tolong di check in dong teteh... please', '@callystanadhiraputri uda pd masuk anak barunya da .. Emg dpt info dr mana? Soalnya pas di pasang info loker nya ga sampe seharian udah di tutup udah byk lamarannyaa']"
1120,marhamahmaim,"Kenalin ini wiki (putih) sama duwek (abu2) 
Ceritanya lagi nyantai di tempat favorit 
My moodbooster 
*abaikansuarasaya wkwkwk

#wiki #duwek #moodbooster #cats #instacute #instacatsgram","['wiki', 'duwek', 'moodbooster', 'cats', 'instacute', 'instacatsgram']",12,[]
1121,marhamahmaim, #latepost #greencanyon #cukangtaneuh #bodyrafting #baraja #ciamisjawabarat #indonesiaku,"['latepost', 'greencanyon', 'cukangtaneuh', 'bodyrafting', 'baraja', 'ciamisjawabarat', 'indonesiaku']",16,[]
1122,marhamahmaim,"Taeyeon captures in MV ' I ' 
our leader is so beauty 

#taeyeon #solodebut #I #minialbum","['taeyeon', 'solodebut', 'i', 'minialbum']",11,"['Semangat bgt.. xD', ' ']"
1123,marhamahmaim,"Sekalian jalan tadi langsung ke sini @markazfood sama @murainara10 ..  
Udah kesampean deh  makasih banyak yaaa  cing 

#eskrimpot #bogor #cabangbogorkuring #markazfood","['eskrimpot', 'bogor', 'cabangbogorkuring', 'markazfood']",15,"['Doitamashite({})', 'Kaa wktu menang ini cra ambil ny gmna kaa? Boleh tnya kan kaaa', '@ulfiahyulianti ga sempet di amb hadiahnya .. Klo mw ambil kan pake kupon nah nanti di kirim direct ke qm kuponnya ..']"
1124,marhamahmaim,Kemarin sekarang nanti dan seterusnya mudah2an tak kan pernah terputus  Meet up + kencan td with @imbilqis  .. Makasih banyak bund ,[],16,['Aamiin ya Rabb... Mksh juga hem cupcupmuach ']
1125,marhamahmaim,,[],10,[]
1126,marhamahmaim,"Si bagol 
Kalo lagi laper ajah datang kerumah udah kenyang mah berkelana lagi  gapapa yg penting sehat terus 

#kucing #cat #bagol #kucinglucu #instacute #instacat #instamood","['kucing', 'cat', 'bagol', 'kucinglucu', 'instacute', 'instacat', 'instamood']",13,[]
1127,marhamahmaim,"Happy Birthday @watasiwahyo 
Selamat Ulang Tahun HyoYeon Kim 

#Happy27thHyONCEday #HappyHyoyeonDay #0922 #Hyoyeon #DancingQueen #SNSD #GirlsGeneration","['happy27thhyonceday', 'happyhyoyeonday', '0922', 'hyoyeon', 'dancingqueen', 'snsd', 'girlsgeneration']",17,[]
1128,marhamahmaim,"Udah nonton ini td , berasa kayak nonton konser dah 
Tp yg muncul kebanyakan EXO nya yaa & td yg nonton juga banyaknya Exo L , sempet ada yg nyorakin pas SNSD muncul ga tau siapa itu  heuh

Masih pengen nonton lagi ihh  mudah2an ada lg promotor yg mau bawa SMTOWN ke Indonesia 

#SmTownTheStage #filmdokumenter #keluargaSM #kangta #BoA #tvxq #superjunior #Girlsgeneration #SHinee #f(x) #exo #redvelvet
 #smrookies","['smtownthestage', 'filmdokumenter', 'keluargasm', 'kangta', 'boa', 'tvxq', 'superjunior', 'girlsgeneration', 'shinee', 'f', 'exo', 'redvelvet', 'smrookies']",49,"['Follbackk', 'Snsd mau konser tunggal njir bulan november', ""ia ga asek kebanyakan exo trus yang muncul snsd'a sedikit"", 'Bahagia bgt yaaa yg bisa nonton -__-', '@yuliav_278  done yaaa  @claramichelle26 konser dmn tuh yg bln november ? @yuhanichristanti iyahh yaa kyknyaa knp snsd sdikit yaaa  @nengghusna ga nonton emg? @rmdhnmghfr heheheee knp ga bisa nonton?', 'Udah mau asia tour / world tour . di korea Olympic gynamstic', 'F4F yu teh  @maaimm1024', '@claramichelle26 mudah2an indo kebagian  @rinbowcake boleh ']"
1129,marhamahmaim,"Susahnya ketemuan ma cewe yg satu ini , udah lama banget ga maen bareng 
Makasih udah nyempetin waktu wat ketemu , makasih banyak untuk hari ini , next kita maen bareng @widi3108  yaaa ",[],14,"['Aaaahhh kalian berduaan tanpa sepengetahuan akuuuuhhh.. kita cerai... hahahaa..', 'Hahaha sama sama teh udah nganterin bolak balik sana sini wkwk ', 'Heuhhh udah di ajakin kn kmren qm blg ga bs maen dulu @widi3108 ', 'Iyahh les .. Udah lama kan ga kyk td ,udah brp taun yaaa @lestianadewi ', 'Iya teh sebulan ini puasa maen dulu, pokoknya nnti kalo udh bisa maen, bertiga harus kumpul ni yaak @maaimm1024 @lestianadewi', 'Hahaha iya teh terakhir pas yang ke ujung genteng itu kan ya  iyaaa wid ntar kita main bertiga ya hahaha @widi3108', 'Iyahh next mah kudu bertiga .. Yaaa @lestianadewi @widi3108 ..', 'Pas ke ujung genteng teh akhir taun yaa @lestianadewi ? Maen yg kyk gini nyaa yg ampe setaun lebih kyknyaaa']"
1130,marhamahmaim,"Selamat Ulang Tahun wat kamu @widi3108 
Semoga panjang umur sehat selalu cepet dapet jodoh .. Aamiin 
Saengil Chukae 

#31082015 #happybirthdaywidi","['31082015', 'happybirthdaywidi']",10,['Aminn.. makasih eonni.. ']
1131,marhamahmaim,"Selamat Ulang Tahun Kim Jong Woon aka @yesung1106 
 #HappyYesungDay",['happyyesungday'],16,['follow us for daily kpop updates   @maaimm1024']
1132,marhamahmaim,"Pantai madasari , Pangandaran 
16082015

#pantaimadasari #pangandaran #jawabarat #visitindonesia2015","['pantaimadasari', 'pangandaran', 'jawabarat', 'visitindonesia2015']",8,[]
1133,marhamahmaim,"Body rafting Green Canyon Ciamis 
Awalnya deg2an secara ga bs brenang takut tenggelem , rada takut juga pas loncat ke air .. Seru sih sebenernya walopun akhirnya skrg berasa banget sakit badannya .. Gpp dapet pengalaman baru 

#greencanyon #cukangtaneuh #ciamis #jawabarat #punyaindonesiaku #16082015","['greencanyon', 'cukangtaneuh', 'ciamis', 'jawabarat', 'punyaindonesiaku', '16082015']",10,"['teh maim flwbc ~', 'Udah neng @sreeminho ']"
1134,marhamahmaim,"Thank You for everything ..
Ya Allah , be with me all the way 

Pasti nangis nyesek klo udah denger lagu ini , liriknya nyess banget ..  Maher Zain - Thank You Allah ",[],8,[]
1135,marhamahmaim,"Happy 8th Anniversary  
@taeyeon_ss @xolovestephi @watasiwahyo @svnnynight @yulyulk @hotsootuff @seojuhyun_s @jessica.syj
Jigeumeun SoNyuhShiDae
Apeureodo SoNyuhShiDae
Yeongwonhi SoNyuhShiDae
SNSD  SNE  #Girlsgeneration8thanniversary # #8yearswithsnsd 
#Girlsgeneration #SNSD #Soshi #taeyeon #jessica #tiffany #hyoyeon #sunny #yuri #sooyoung #yoona #seohyun #CatchGG @_indonesian_sone","['8yearswithsnsd', 'girlsgeneration', 'snsd', 'soshi', 'taeyeon', 'jessica', 'tiffany', 'hyoyeon', 'sunny', 'yuri', 'sooyoung', 'yoona', 'seohyun', 'catchgg']",21,"['Jessica juga dong di tag ', 'Hhihiii lupaa @lestianadewi', 'Follow me?']"
1136,marhamahmaim,"#repost @_indonesian_sone 
SNE fighting  #HappySONEday #802","['repost', 'happysoneday', '802']",29,[]
1137,marhamahmaim," filmnyaa .. sedih pula .. Rekomend banget ini film

#surgayangtakdirindukanthemovie #filmindonesia2015 #rekomended","['surgayangtakdirindukanthemovie', 'filmindonesia2015', 'rekomended']",24,[]
1138,marhamahmaim,Thankyou  Gomawo ,[],9,"['Suka lahh .. Ngingetin juga itu @iiezluguu', 'Udahh @iiezluguu']"
1139,marhamahmaim,"Its a holiday  @murainara10 @rhatnaphangestu

#waterfall #westbandung #airterjun #littleniagarafalls #punyaindonesiaku","['waterfall', 'westbandung', 'airterjun', 'littleniagarafalls', 'punyaindonesiaku']",13,[]
1140,marhamahmaim,Curug Malela dari kejauhan ,[],8,[]
1141,marhamahmaim,"Perjalanan yg cukup melelahkan , dari offroad , turun sampai naik gunung , terbayarkan dengan pemandangan alam ini .. Curug Malela .. Niagaranya Bandung Barat  Subhanalloh ajiiibb  #waterfall #malela #westbandung #littleniagarafalls  #airterjun #punyaindonesiaku #videoshowapp make by @videoshowapp","['waterfall', 'malela', 'westbandung', 'littleniagarafalls', 'airterjun', 'punyaindonesiaku', 'videoshowapp']",6,[]
1142,marhamahmaim,My #teenchoice for #choiceinternationalartist is #GirlsGeneration,"['teenchoice', 'choiceinternationalartist', 'girlsgeneration']",8,[]
1143,marhamahmaim,Bukber (buka puasa berdua)  w/@imbilqis  Makasih banyak yaa bund2 ,[],10,[]
1144,marhamahmaim,"Happy Birthday SeoHyun @seojuhyun_s  ..
Please be real with him @jyheffect0622  #HappySeohyunDay #seohyunsnsd #yonghwa #yongseocoupleforever","['happyseohyunday', 'seohyunsnsd', 'yonghwa', 'yongseocoupleforever']",40,[]
1145,marhamahmaim,"Happy Birthday @jyheffect0622 JungYongHwa 
Please be real with her  #happyyonghwaday #yonghwa #cnblue #birthday #yongseocoupleforever #seohyun #snsd","['happyyonghwaday', 'yonghwa', 'cnblue', 'birthday', 'yongseocoupleforever', 'seohyun', 'snsd']",44,"[' thank you~~~', '@ami7207 ', '', '.']"
1146,marhamahmaim,"Ramadhan is COMING .. lets's prepare for it  Selamat menyambut Ramadhan yaa , mohon maaf lahir batin (^^) #happyramadhan #ramadhan2015","['happyramadhan', 'ramadhan2015']",17,"['Mohon maaf lahir batin ya imaaa.. ^^', 'Iyaa sama2 yaa @safrafira mohon maaf lahir batin jg ', '@ditapaski mohon maaf lahir batin yaa', 'mohon maaf lahir batin jg teh ima', 'Iyaa @nurytaz_gg ^^', 'Iyaaa mhon maaf lhir batin jga ya @maaimm1024', 'Mohon maaf lahir batin ..', 'Teteehh..maafin jg yaaa', 'Mohon maaf lahir bathin juga yaaa', 'Mohon maaf lahir dan batin juga yaa', '@widi3108  @callysta_n.p iyaaa ', '@putriayudeewii  @inayah_mi iyaahh ']"
1147,marhamahmaim,"Terimakasih , Thankyou , Gamsahamnida , Arigato  @imbilqis @murainara10 @widi3108 @shinkaaaaaaa",[],16,"['  @maaimm1024  and @rinamutiara52 ^^ HBD', 'Makasih yaa  @safrafira', 'Haikk..']"
1148,marhamahmaim,My #TeenChoice nominee for #ChoiceMusicGroupFemale is Girls' Generation,"['teenchoice', 'choicemusicgroupfemale']",12,[]
1149,marhamahmaim,"Please be REAL ^_^ YONGHWA&SEOHYUN @seojuhyun_s @sjhsjh0628 @JYHeffect

YongSeo jjang! :* <3
#seohyun #snsd #yonghwa #cnblue #yongseo #wgm #bereal #5yearswithyongseo","['seohyun', 'snsd', 'yonghwa', 'cnblue', 'yongseo', 'wgm', 'bereal', '5yearswithyongseo']",23,"['Please follow me sone^^', 'Follback please :)', '@jyheffect0622', 'Yongseo <3!!!']"
1150,marhamahmaim,"Beautiful so~  @taeyeon_ss 
Kim Tae Yeon
#kimtaeyeon #taeyeon #taeng #leader #snsd #girlsgeneration  cotton candy , ohtytaeng from precious soul","['kimtaeyeon', 'taeyeon', 'taeng', 'leader', 'snsd', 'girlsgeneration']",13,[]
1151,marhamahmaim,"At kondangan :D w/ @iiezluguu @nararai1089 
#latepost",['latepost'],9,[]
1152,marhamahmaim,,[],10,[]
1153,marhamahmaim,"W/ @iiezluguu 
#latepost #PhotoGrid","['latepost', 'photogrid']",12,[]
1154,marhamahmaim,Ternyata hari ini ultahnya si twins .. Happy Birthday Lee Seo Eon & Lee Seo Jun ^^ .. smoga tumbuh jd anak yg makin sehat makin lucu makin pinter .. :'),[],16,['150315']
1155,marhamahmaim,"Happy Birthday @taeyeon_ss 
All the best wishes for you :*
#happybirthday #Happy27thTaeyeonDay","['happybirthday', 'happy27thtaeyeonday']",7,[]
1156,marhamahmaim,"HAPPY BIRTHDAY @syofgg .. Selamat ulang tahun , cantik ^^
Tambah sukses , tambah cantik luar dalam .. semoga & semoga :* #Happy26thSooyoungDay",['happy26thsooyoungday'],10,[]
1157,marhamahmaim,Happy Birthday @nwh91 NamWooHyun .. Selamat Ulang Tahun .. ^_^ Keep Happy Always,[],13,['Kamu Kpopers? Udah punya album Kpop? Sweaternya? Hoodienya? Bonekanya? Kalau belum ayuks belanja disini -> @sparklingshinee. Gudangnya berbagai kpop stuff yang bakal bikin kamu jadi kpopers terkece dan bakal dilirik sama bias kamu. Ayo!! Buruan apalagi!! Mau nunggu Kai sampai seputih Sehun? Lets go click-> check-> choose-> order = Feel cool and happy #sparklingshgiveaway2']
1158,marhamahmaim,"The movie is T O P , make me cry until the end .. Miracle in Cell No 7 >< #recommend #koreanmovie #parkshinhye","['recommend', 'koreanmovie', 'parkshinhye']",10,"['Teh bener2 sedih bgt cerita..', '@wiiddii belum tdur ? Td nyampe jam brp?', ""@wiiddii banget wid , ampe sesegukan td jg :'("", 'Baru selesai nntn teh, set 9 smp rmh teh. Sama teh, udh abis brp tisu kali td', 'Hahahha gw ga make tisu pasti boros .. hhahh banjir atuh da @wiiddii', 'Ini belinya dmn sis klo blh tau @maaimm1024', '@kikyaila beli di t4 kaset langganan saya di bogor', 'Follow me please!!!?! ^^']"
1159,marhamahmaim,"Naek Hysteria :D
#latepost #dufan  #ancol","['latepost', 'dufan', 'ancol']",22,[]
1160,marhamahmaim,"Dufan again with @wiiddii @lestianadewi & Deta 
#latepost #dufan #ancol","['latepost', 'dufan', 'ancol']",20,[]
1161,marhamahmaim,"With @wiiddii @lestianadewi

#latepost #chingu #dufan #ancol","['latepost', 'chingu', 'dufan', 'ancol']",18,[]
1162,marhamahmaim,"Yesterday at Curug Cikaso with him ^^
#holiday #cikaso  #sukabumi","['holiday', 'cikaso', 'sukabumi']",9,"['Teteh sms aq dong.. 085771824950', '@frida_nadhira no qm ganti lagi?']"
1163,marhamahmaim,"Udah niat mau nyebur eh airnya lagi banyak2nya ni curug .. tp masih bagus banget liatnya

Curug Cikaso - Sukabumi ^^ #yesterday #holiday #cikaso #ujunggenteng #sukabumi","['yesterday', 'holiday', 'cikaso', 'ujunggenteng', 'sukabumi']",8,[]
1164,marhamahmaim,Yesterday at Ujung Genteng beach ^_^ #daebak #beautiful,"['daebak', 'beautiful']",6,[]
1165,marhamahmaim,"Selamat Hari Ibu .. wat almh mamaku sayang :* & seluruh ibu di dunia .. thank you for everything mom , miss you & love you so much :* #HappyMother'sDay",['happymother'],9,[]
1166,marhamahmaim,"Happy 7th Anniversary uri SoShi .. longlast ,sukses ,tambah dewasa tambah kompak , sayang kalian rindu kalian .. semoga secepatnya bisa bertemu kembali .. aamiin

Jigeumeun  , Apeureodo  , YEONGWONHI  ... ^^ #7 #9irlsGenera7ion
#Happy7thAnniversarySNSD
#7YearsWithSNSD
#taeyeon #jessica #sunny #hyoyeon #tiffany #yuri #sooyoung #yoona #seohyun #girlsgeneration # #SNSD
@taeyeon_ss @syofgg @watasiwahyo @yulyulk @svnnynight","['소녀시대7주년축하해', '9irlsgenera7ion', 'happy7thanniversarysnsd', '7yearswithsnsd', 'taeyeon', 'jessica', 'sunny', 'hyoyeon', 'tiffany', 'yuri', 'sooyoung', 'yoona', 'seohyun', 'girlsgeneration', '소녀시대', 'snsd']",32,['2014.08.05 <3']
1167,marhamahmaim,"Jigeumeun  , Apeureodo  , YEONGWONHI  ... ^^ #7 #9irlsGenera7ion
#Happy7thAnniversarySNSD
#7YearsWithSNSD
#taeyeon #jessica #sunny #hyoyeon #tiffany #yuri #sooyoung #yoona #seohyun #girlsgeneration # #SNSD
@taeyeon_ss @syofgg @watasiwahyo @yulyulk @svnnynight","['소녀시대7주년축하해', '9irlsgenera7ion', 'happy7thanniversarysnsd', '7yearswithsnsd', 'taeyeon', 'jessica', 'sunny', 'hyoyeon', 'tiffany', 'yuri', 'sooyoung', 'yoona', 'seohyun', 'girlsgeneration', '소녀시대', 'snsd']",26,[]
1168,marhamahmaim,"Look at the sea .. amazing ..
SUBHAANALLOH ^^",[],11,[]
1169,marhamahmaim,"Ya ALLAH .. merindingnya aq baca jawaban mereka .. kami ( Indonesia ) di sini sibuk pilpres kami yg baru , tp kami mohon ya ROBB berikan kesabaran ketabahan kepada saudara2 kami di sana , lindungi mereka ya ROBB 
Aq pribadi hanya bs berdoa kepadaMu ..
Smuga mereka ( israel ) yg tak punya hati nurani, segera mendapat azabMu ya ROBB
Aamiin

#PrayForGAZA
#SavePalestine","['prayforgaza', 'savepalestine']",7,['']
1170,marhamahmaim,Selfie di pinggir pulau :D #latepost #onrustisland,"['latepost', 'onrustisland']",5,[]
1171,marhamahmaim,"Masih ada yang gag bs bedain kita berdua masa hahahahaa 
@narara10 
#latepost #selfie","['latepost', 'selfie']",6,[]
1172,marhamahmaim,,[],7,['Mind following back dear?']
1173,marhamahmaim,Selfie ..selfie with @lestianadewi & @murainara :D,[],5,[]
1174,marhamahmaim,,[],4,[]
1175,marhamahmaim,"Suka pake banget sama gambar ini .. love this picture ,love uri soshi more .. love all of them :* #SNSD #girlsgeneration #Sonyuhshidae #taeyeon #jessica #sunny #tiffany #hyoyeon #yuri #sooyoung #yoona #seohyun #love (  )","['snsd', 'girlsgeneration', 'sonyuhshidae', 'taeyeon', 'jessica', 'sunny', 'tiffany', 'hyoyeon', 'yuri', 'sooyoung', 'yoona', 'seohyun', 'love']",20,['Follow for follow?']
1176,marhamahmaim,No caption :D,[],7,[]
1177,marhamahmaim,"Selamat Ulang Tahun ,  @taeyeon_ss
keep healthy ,success n please keep always your love for us (sone) , keke ~  
#26thTaeyeonDay
#Happy26thTaeyeonDay
#","['26thtaeyeonday', 'happy26thtaeyeonday', '태연아생일축하해']",18,[]
1178,marhamahmaim,"My Favorit Couples !
 Gary-Jihyo & Yonghwa-Seohyun 
I wish ,their Relationships will be REAL ^_^v
#mondaycouple #gogumacouple","['mondaycouple', 'gogumacouple']",19,"['@maaimm1024 Hi! Please like my piano cover of ""Banmal Song"" Thanks!']"
1179,marhamahmaim,#selcaoftheday #mondaymorning #bbrrrrr :D,"['selcaoftheday', 'mondaymorning', 'bbrrrrr']",10,[]
1180,marhamahmaim,Finally .. Sooyoung's Instagram :* #choisooyoung #girlsgeneration #shikshin #snsd,"['choisooyoung', 'girlsgeneration', 'shikshin', 'snsd']",13,[]
1181,marhamahmaim,"Happy Birthday Choi SooYoung .. Wish You All The Best , always For You n @thegirlsgeneration too .. aamiin ^^ #Happy25thSooyoungDay #CSY @girlsgenerationsmtown @svnnynight @watasiwahyo  @yulyulk :D","['happy25thsooyoungday', 'csy']",14,['@syofgg']
1182,marhamahmaim,"Lucu ngegemesin banget ,ciptaan ALLAH yg satu ini ,kesampean jg foto bareng walopun lama2 takut :D #babyzoo #babylion #mewithbabylion #instapic #instacute ^^","['babyzoo', 'babylion', 'mewithbabylion', 'instapic', 'instacute']",8,[]
1183,marhamahmaim,#meontheskecth #selcaoftheday :D,"['meontheskecth', 'selcaoftheday']",7,[]
1184,marhamahmaim,#me #withmytwin #inred :D,"['me', 'withmytwin', 'inred']",6,[]
1185,marhamahmaim,"#sooyoung #csy #member #sonyeoshidae #girlsgeneration #instapic #instaidol , cantik kan? @thegirlsgeneration :D","['sooyoung', 'csy', 'member', 'sonyeoshidae', 'girlsgeneration', 'instapic', 'instaidol']",12,"['Iya cantik un, kaya akyuuu. Hahahaa', 'Haha iya deh wid kaya akyuuu :D']"
1186,marhamahmaim,"Langit pagi ini , satu sisi cerah sisi lainnya mendung #instaday #skyinthemorning #mondaymorning ^^","['instaday', 'skyinthemorning', 'mondaymorning']",7,['Follback un']
1187,marhamahmaim,Generasi si bagoolll :D,[],7,"['Lucuuu ', 'Hihiii bgd :D']"
1188,marhamahmaim,#Me #Ima #Maim #Maaimm :D,"['me', 'ima', 'maim', 'maaimm']",4,[]
1189,marhamahmaim,#Sooyoung #SNSD #Smile #Shy #urishikshin mumu :*,"['sooyoung', 'snsd', 'smile', 'shy', 'urishikshin']",13,[]
